OrderID,OrderDate,ProductID,CustomerID,RegionID,Quantity,DiscountPct,SalesAmount,CostAmount
O014528,2023-02-03,P0213,C1093,R17,2,0.0409,523.25,393.61
O014529,2024-03-21,P0075,C0623,R04,9,0.0468,2544.78,1789.29
O014530,2025-06-11,P0177,C0695,R02,1,0.0725,268.57,182.14
O014531,2023-06-24,P0023,C1194,R15,2,0.0399,608.95,368.13
O014532,2024-04-19,P0016,C0162,R14,9,0.0385,2437.13,1503.79
O014533,2023-02-03,P0117,C0543,R04,3,0.1459,1127.71,740.53
O014534,2024-12-15,P0067,C0211,R06,6,0.0236,4314.77,2742.82
O014535,2024-07-24,P0077,C0677,R12,7,0.0969,2371.56,1984.99
O014536,2023-12-22,P0044,C0823,R03,1,0.0591,528.72,334.05
O014537,2023-11-20,P0077,C0037,R18,7,0.0509,2528.37,2048.65
O014538,2025-07-04,P0026,C0764,R19,5,0.085,91.15,65.28
O014539,2024-06-28,P0079,C1060,R07,1,0.0669,102.0,60.15
O014540,2023-04-18,P0093,C0502,R14,3,0.0651,15.08,9.52
O014541,2023-12-23,P0036,C1107,R05,3,0.0472,2504.36,1916.59
O014542,2025-09-24,P0092,C0134,R12,1,0.0768,175.76,113.14
O014543,2024-11-28,P0157,C0056,R01,2,0.013,2572.54,1826.15
O014544,2024-12-19,P0211,C0265,R20,1,0.0555,501.53,334.7
O014545,2024-04-16,P0038,C1079,R09,6,0.057,7640.56,6177.69
O014546,2025-12-03,P0160,C1198,R20,1,0.0022,1020.72,770.48
O014547,2024-11-04,P0138,C0230,R04,5,0.0364,4469.82,3515.53
O014548,2023-07-19,P0018,C0011,R11,1,0.1458,20.78,14.99
O014549,2024-12-26,P0040,C0828,R18,5,0.0404,1269.55,877.39
O014550,2025-08-24,P0012,C0998,R08,6,0.09,214.14,151.54
O014551,2023-06-24,P0059,C0471,R15,6,0.0235,5249.22,3552.13
O014552,2023-03-05,P0209,C0737,R15,2,0.0933,390.19,264.58
O014553,2023-10-13,P0082,C1039,R09,1,0.0885,314.62,232.08
O014554,2024-11-18,P0177,C0050,R16,5,0.0451,1350.21,921.47
O014555,2024-04-18,P0129,C1054,R20,2,0.0143,585.99,344.41
O014556,2024-06-14,P0009,C0510,R05,7,0.0617,3907.89,2609.33
O014557,2023-01-27,P0034,C1110,R01,1,0.0368,464.46,320.59
O014558,2025-08-07,P0189,C0978,R12,2,0.1039,996.99,898.91
O014559,2023-09-24,P0117,C0172,R02,3,0.046,1250.47,758.26
O014560,2025-11-13,P0109,C0741,R17,3,0.0829,689.89,584.54
O014561,2023-01-19,P0091,C0337,R20,3,0.0978,134.46,115.56
O014562,2025-02-12,P0164,C1111,R13,4,0.0717,1844.73,1498.19
O014563,2024-01-11,P0045,C1155,R07,2,0.0994,1123.6,742.92
O014564,2024-12-17,P0129,C1155,R07,7,0.0469,2091.62,1219.44
O014565,2023-07-16,P0120,C0311,R14,3,0.0805,1148.66,664.92
O014566,2023-04-21,P0151,C0993,R04,1,0.0942,731.16,489.72
O014567,2025-01-03,P0219,C0129,R12,8,0.077,955.99,612.95
O014568,2024-02-03,P0072,C0871,R10,1,0.0559,259.31,166.08
O014569,2025-10-11,P0205,C0134,R12,8,0.0961,1995.9,1700.12
O014570,2024-07-06,P0115,C0130,R13,1,0.0783,1058.59,835.72
O014571,2024-10-21,P0049,C1127,R18,2,0.0711,572.38,488.71
O014572,2025-04-18,P0044,C0919,R06,3,0.0348,1515.03,1008.12
O014573,2024-07-04,P0178,C0068,R08,2,0.0407,397.58,277.45
O014574,2025-09-04,P0088,C0765,R08,1,0.0272,398.45,248.12
O014575,2024-04-24,P0135,C0934,R13,2,0.0432,1006.37,808.2
O014576,2024-05-19,P0021,C0455,R12,2,0.0201,990.63,777.47
O014577,2025-03-26,P0177,C0967,R13,1,0.0611,276.57,181.56
O014578,2023-10-19,P0146,C0946,R03,2,0.0518,582.26,347.65
O014579,2023-08-12,P0043,C0397,R01,3,0.1548,1210.65,887.01
O014580,2023-07-10,P0014,C0533,R04,2,0.037,85.33,61.07
O014581,2024-08-24,P0117,C0387,R02,7,0.032,3055.01,1766.27
O014582,2024-03-28,P0066,C0844,R01,6,0.0196,3300.94,1883.52
O014583,2023-11-13,P0129,C0993,R04,7,0.1116,1883.9,1213.89
O014584,2023-10-14,P0023,C0852,R17,1,0.0778,289.64,185.32
O014585,2023-03-12,P0160,C0472,R17,7,0.1724,5814.93,5210.94
O014586,2023-12-27,P0147,C0914,R20,2,0.0447,183.45,132.76
O014587,2023-06-04,P0212,C1093,R17,2,0.0121,2003.54,1222.22
O014588,2023-07-06,P0104,C0418,R03,2,0.0989,1927.51,1513.95
O014589,2025-08-24,P0102,C1090,R03,3,0.0519,1782.78,1422.05
O014590,2025-11-27,P0081,C0222,R10,1,0.1558,153.13,129.96
O014591,2023-03-08,P0136,C1082,R20,8,0.0531,745.81,609.14
O014592,2023-04-17,P0105,C0874,R03,1,0.0947,445.59,379.91
O014593,2023-12-08,P0178,C0707,R01,1,0.1194,189.63,138.38
O014594,2024-12-28,P0036,C0477,R17,3,0.0577,2520.48,1899.03
O014595,2024-11-02,P0031,C0891,R02,1,0.0412,840.02,624.88
O014596,2025-03-17,P0197,C1169,R20,2,0.0243,1522.89,1024.92
O014597,2025-09-17,P0215,C1055,R02,2,0.1012,508.54,370.1
O014598,2024-07-27,P0077,C1197,R15,2,0.1183,681.54,565.73
O014599,2023-02-16,P0144,C1190,R01,1,0.084,327.43,262.48
O014600,2024-02-10,P0148,C1134,R16,1,0.089,744.79,621.41
O014601,2025-11-14,P0118,C0679,R11,2,0.1115,2839.34,2128.87
O014602,2023-02-18,P0209,C0565,R18,3,0.0071,680.78,409.69
O014603,2025-04-24,P0200,C0477,R17,4,0.0499,1161.57,1001.31
O014604,2023-03-01,P0028,C1135,R13,2,0.0335,1087.94,616.7
O014605,2025-08-21,P0102,C0478,R01,2,0.0571,1159.38,958.97
O014606,2023-10-17,P0149,C0046,R20,3,0.0905,3445.85,2439.8
O014607,2024-04-06,P0186,C0237,R14,8,0.0769,5521.92,3523.52
O014608,2023-11-11,P0002,C0776,R20,2,0.0204,976.27,596.18
O014609,2024-03-16,P0096,C0709,R10,6,0.0516,6273.23,4047.05
O014610,2024-06-24,P0209,C1174,R04,8,0.0859,1551.1,1068.46
O014611,2024-04-24,P0104,C1159,R08,2,0.0498,2035.71,1505.09
O014612,2025-07-14,P0075,C0015,R15,2,0.0856,517.52,394.36
O014613,2023-12-20,P0017,C0981,R12,4,0.0378,165.99,111.22
O014614,2025-10-15,P0064,C0914,R20,4,0.093,1847.64,1332.38
O014615,2023-04-20,P0133,C1019,R01,1,0.0882,898.87,589.78
O014616,2025-12-28,P0068,C0713,R15,3,0.0705,3767.27,2766.88
O014617,2023-10-03,P0044,C0762,R12,2,0.0993,979.81,672.28
O014618,2024-07-25,P0218,C0082,R09,7,0.0455,1774.29,1070.53
O014619,2024-12-06,P0010,C0639,R16,9,0.0861,413.07,357.63
O014620,2025-10-27,P0066,C0254,R07,1,0.0237,529.28,324.88
O014621,2024-10-12,P0125,C0250,R01,1,0.0471,1160.22,998.06
O014622,2023-04-05,P0201,C0163,R09,2,0.04,774.63,573.93
O014623,2025-02-02,P0162,C0627,R07,6,0.0495,2903.74,2408.15
O014624,2023-11-25,P0198,C0893,R11,10,0.1754,6748.29,5783.73
O014625,2023-10-21,P0098,C0106,R16,3,0.1513,142.57,103.42
O014626,2024-11-12,P0189,C0939,R10,6,0.1528,2845.35,2611.89
O014627,2025-10-27,P0070,C1161,R12,2,0.0965,1091.5,964.88
O014628,2025-12-24,P0035,C1168,R08,2,0.0591,296.95,180.71
O014629,2025-06-05,P0197,C0812,R18,1,0.1153,651.89,513.81
O014630,2023-05-15,P0146,C0929,R09,1,0.0583,280.21,168.79
O014631,2023-04-19,P0015,C0063,R08,2,0.0103,26.21,20.97
O014632,2025-02-19,P0084,C0939,R10,1,0.049,86.43,61.97
O014633,2023-07-15,P0042,C0742,R16,1,0.1237,983.44,873.59
O014634,2024-07-08,P0105,C0527,R19,7,0.0238,3508.18,2577.34
O014635,2025-02-07,P0148,C1021,R02,4,0.0641,3122.16,2408.63
O014636,2023-09-06,P0034,C0185,R10,1,0.0224,477.14,314.71
O014637,2024-06-14,P0201,C0847,R04,1,0.0639,380.04,288.84
O014638,2025-07-16,P0215,C0508,R05,2,0.085,513.58,365.75
O014639,2024-07-27,P0146,C0986,R14,1,0.1019,265.99,168.36
O014640,2025-05-05,P0059,C0127,R02,1,0.0977,811.49,581.65
O014641,2024-10-14,P0050,C0189,R05,5,0.1432,1425.18,1041.67
O014642,2023-07-18,P0189,C1017,R08,8,0.0631,4169.51,3493.57
O014643,2025-07-13,P0096,C0736,R14,3,0.0616,2945.26,2063.99
O014644,2025-06-01,P0014,C0534,R06,6,0.1463,233.56,190.63
O014645,2025-01-19,P0090,C0865,R17,2,0.0945,681.27,523.95
O014646,2024-11-06,P0175,C0953,R13,8,0.0734,8502.95,5841.53
O014647,2024-12-21,P0141,C0595,R07,5,0.0532,3848.41,2503.16
O014648,2024-03-08,P0176,C1144,R17,5,0.116,228.93,149.04
O014649,2023-05-19,P0147,C1065,R16,1,0.0497,89.63,67.62
O014650,2025-11-05,P0058,C0424,R12,4,0.0978,2606.7,2334.5
O014651,2025-10-18,P0125,C0572,R09,10,0.1792,10355.18,7750.57
O014652,2024-05-04,P0125,C0249,R16,7,0.0494,8328.51,7152.93
O014653,2025-09-09,P0217,C0250,R01,8,0.0419,807.45,535.39
O014654,2024-12-22,P0066,C0295,R11,9,0.1562,4177.15,2855.25
O014655,2025-04-08,P0072,C0028,R17,2,0.0765,523.86,330.12
O014656,2024-10-12,P0047,C0892,R15,1,0.0571,542.62,465.79
O014657,2025-11-13,P0085,C0145,R20,1,0.01,179.97,122.11
O014658,2025-02-08,P0137,C0290,R10,3,0.0694,1694.27,1052.74
O014659,2024-12-17,P0096,C0508,R05,4,0.0224,4120.82,2764.18
O014660,2025-12-09,P0160,C0402,R16,2,0.0678,1796.6,1524.33
O014661,2024-10-15,P0014,C0957,R09,1,0.0903,41.75,31.5
O014662,2025-08-23,P0157,C0733,R19,1,0.0441,1205.14,894.99
O014663,2023-09-22,P0199,C0100,R03,2,0.0704,2634.11,1681.16
O014664,2023-09-07,P0185,C0536,R04,1,0.0627,19.47,16.5
O014665,2025-03-20,P0101,C0895,R15,7,0.0858,3003.31,2431.24
O014666,2025-05-22,P0158,C0256,R03,7,0.0084,5254.83,2975.0
O014667,2025-02-16,P0171,C0150,R02,2,0.0864,504.8,393.22
O014668,2023-06-21,P0085,C0580,R03,2,0.0492,353.43,241.07
O014669,2023-10-12,P0084,C0570,R12,1,0.0372,88.54,58.46
O014670,2024-12-02,P0216,C0534,R06,2,0.0352,2808.0,2305.31
O014671,2025-06-17,P0182,C0759,R03,2,0.1285,672.99,547.27
O014672,2025-09-26,P0211,C0786,R12,1,0.0445,496.52,332.32
O014673,2025-09-14,P0191,C0419,R06,1,0.0566,113.36,85.21
O014674,2024-07-16,P0100,C0485,R10,5,0.0934,2513.0,1835.25
O014675,2025-10-19,P0088,C1015,R11,1,0.0451,378.82,245.75
O014676,2023-03-24,P0214,C0971,R06,6,0.0451,2896.88,1742.17
O014677,2025-02-14,P0110,C0204,R14,7,0.177,8230.97,6409.11
O014678,2024-05-09,P0217,C0284,R10,3,0.0489,309.57,193.17
O014679,2024-12-18,P0137,C0700,R02,3,0.0617,1745.79,1025.8
O014680,2024-12-20,P0164,C0607,R07,1,0.0437,458.89,369.06
O014681,2025-09-19,P0157,C0745,R16,2,0.1154,2327.81,1796.29
O014682,2023-08-17,P0178,C0962,R09,2,0.0607,390.31,274.83
O014683,2023-09-28,P0033,C0432,R15,5,0.0401,2388.83,1755.62
O014684,2025-06-08,P0026,C0323,R13,2,0.03,38.15,26.65
O014685,2025-05-09,P0065,C0002,R16,2,0.0451,906.1,742.38
O014686,2024-01-24,P0060,C0284,R10,9,0.0602,12107.14,9387.66
O014687,2023-01-06,P0109,C1158,R18,3,0.1044,654.45,578.54
O014688,2024-12-23,P0027,C0688,R12,4,0.0228,389.55,302.87
O014689,2023-10-07,P0119,C1051,R11,3,0.0313,1778.37,1036.26
O014690,2023-10-19,P0034,C0647,R10,3,0.0603,1412.26,962.4
O014691,2023-11-24,P0161,C1123,R06,3,0.0649,16.66,14.08
O014692,2024-09-25,P0171,C1143,R19,1,0.0886,243.75,204.12
O014693,2024-09-17,P0214,C0394,R12,1,0.0825,443.21,277.0
O014694,2023-11-07,P0046,C0967,R13,6,0.0942,411.2,325.99
O014695,2023-02-10,P0019,C0151,R18,3,0.0313,2506.17,1445.96
O014696,2024-03-20,P0084,C0369,R01,4,0.0376,363.91,243.12
O014697,2023-08-18,P0161,C0514,R17,8,0.0608,45.13,37.57
O014698,2023-02-09,P0097,C0171,R03,1,0.0863,92.42,78.32
O014699,2024-09-17,P0046,C0068,R08,10,0.0775,698.32,558.45
O014700,2025-11-27,P0016,C0302,R17,2,0.0656,486.67,320.46
O014701,2025-11-02,P0036,C0400,R07,1,0.0011,881.15,635.83
O014702,2024-05-16,P0190,C0486,R05,1,0.1497,373.29,278.57
O014703,2025-04-16,P0181,C0685,R04,4,0.0267,1972.1,1644.83
O014704,2025-12-24,P0187,C0109,R10,3,0.0536,1882.78,1188.47
O014705,2025-12-08,P0113,C0793,R15,8,0.0405,1627.78,1205.27
O014706,2024-05-06,P0005,C0321,R07,1,0.0018,27.76,16.1
O014707,2023-12-13,P0149,C0980,R12,2,0.0273,2473.95,1638.25
O014708,2023-12-09,P0131,C0963,R17,1,0.0962,1188.94,758.62
O014709,2023-05-25,P0140,C0719,R05,2,0.1378,2467.63,1711.54
O014710,2024-06-22,P0132,C0694,R19,2,0.0685,906.15,696.96
O014711,2025-12-11,P0055,C0446,R14,1,0.0959,162.9,129.63
O014712,2023-10-11,P0138,C0047,R09,2,0.0532,1772.34,1372.13
O014713,2024-09-01,P0210,C0711,R14,6,0.0835,453.99,332.78
O014714,2025-12-03,P0057,C0011,R11,1,0.1044,222.42,188.55
O014715,2024-11-16,P0056,C1022,R02,4,0.0941,1841.56,1240.0
O014716,2023-02-19,P0038,C0462,R03,1,0.0667,1262.83,1034.66
O014717,2025-07-23,P0141,C0660,R06,4,0.04,3095.54,2049.94
O014718,2024-12-04,P0020,C0051,R16,1,0.0213,41.89,26.82
O014719,2023-02-05,P0133,C0406,R11,4,0.0812,3485.93,2330.48
O014720,2024-02-16,P0159,C0369,R01,1,0.1746,188.61,177.83
O014721,2023-11-03,P0066,C0675,R13,1,0.0379,542.7,308.76
O014722,2025-11-24,P0109,C0276,R10,2,0.0319,491.47,396.84
O014723,2023-03-13,P0055,C0319,R19,1,0.0053,188.79,127.41
O014724,2025-03-17,P0135,C0580,R03,1,0.0215,510.22,396.63
O014725,2023-11-22,P0040,C0685,R04,4,0.1067,956.96,693.74
O014726,2025-04-15,P0123,C0667,R11,3,0.0798,4528.52,3140.56
O014727,2023-03-03,P0126,C0395,R15,4,0.0249,5349.6,3330.24
O014728,2025-12-07,P0145,C0821,R01,1,0.1538,405.79,384.29
O014729,2023-11-10,P0199,C0156,R14,1,0.0156,1359.0,847.6
O014730,2025-06-05,P0156,C0509,R06,3,0.051,4308.99,2589.34
O014731,2025-09-15,P0061,C1171,R13,5,0.0546,86.73,66.58
O014732,2024-06-01,P0047,C0720,R12,2,0.1171,979.65,925.91
O014733,2023-05-05,P0096,C0179,R19,2,0.1739,1815.0,1362.46
O014734,2024-12-23,P0152,C0740,R18,2,0.0242,116.46,75.69
O014735,2024-08-04,P0087,C0978,R12,4,0.0603,430.06,344.75
O014736,2024-09-01,P0061,C0398,R04,1,0.0314,17.12,13.19
O014737,2024-06-13,P0154,C0233,R01,6,0.0582,327.0,213.09
O014738,2025-07-25,P0007,C0352,R01,7,0.0549,11838.61,7701.36
O014739,2025-05-07,P0185,C0905,R10,2,0.137,35.44,32.63
O014740,2024-06-12,P0181,C0801,R01,4,0.0621,1923.08,1636.58
O014741,2023-09-22,P0020,C0778,R03,2,0.0941,78.81,53.79
O014742,2023-11-26,P0166,C0272,R01,2,0.021,163.17,136.35
O014743,2025-11-09,P0121,C0070,R10,1,0.0354,333.64,275.0
O014744,2025-01-05,P0166,C0075,R14,9,0.0416,749.25,585.6
O014745,2024-08-07,P0169,C0592,R19,4,0.0632,579.16,382.98
O014746,2023-06-23,P0083,C0065,R09,6,0.0257,99.77,58.13
O014747,2024-09-10,P0180,C1128,R13,3,0.1002,93.16,83.36
O014748,2024-12-25,P0171,C0403,R07,3,0.0149,791.43,601.26
O014749,2025-11-14,P0154,C0653,R05,6,0.0903,322.34,212.55
O014750,2025-05-12,P0064,C1173,R08,2,0.1391,871.18,632.29
O014751,2023-10-21,P0049,C0593,R05,9,0.1092,2495.94,2189.93
O014752,2024-02-28,P0066,C0594,R20,4,0.0913,1994.02,1268.83
O014753,2023-02-21,P0070,C0095,R18,3,0.118,1658.22,1401.73
O014754,2024-04-06,P0081,C0378,R15,6,0.0885,993.96,779.52
O014755,2025-06-10,P0169,C0092,R17,1,0.0496,147.45,96.3
O014756,2023-07-04,P0160,C0803,R11,1,0.0281,962.53,777.51
O014757,2024-06-17,P0075,C0574,R01,2,0.1096,547.05,382.13
O014758,2025-09-28,P0055,C0171,R03,1,0.062,174.04,127.47
O014759,2025-02-09,P0161,C1187,R03,1,0.0678,5.79,4.83
O014760,2024-08-08,P0017,C1043,R09,1,0.0606,43.57,27.47
O014761,2024-04-26,P0125,C0052,R04,6,0.0261,7162.79,6143.67
O014762,2025-06-01,P0058,C1194,R15,2,0.1715,1176.48,997.24
O014763,2025-07-06,P0131,C0781,R18,2,0.0457,2591.97,1476.99
O014764,2025-03-12,P0102,C0749,R07,7,0.0511,3939.32,3294.11
O014765,2023-06-27,P0016,C1058,R16,1,0.0706,247.46,163.4
O014766,2023-10-28,P0071,C0145,R20,1,0.0097,68.34,57.34
O014767,2023-05-26,P0111,C1099,R01,4,0.043,2797.58,2135.91
O014768,2025-10-24,P0159,C1111,R13,1,0.152,201.46,168.82
O014769,2025-04-01,P0203,C0874,R03,6,0.0062,9849.65,5792.81
O014770,2023-10-03,P0018,C0134,R12,5,0.0896,109.85,74.58
O014771,2025-03-26,P0154,C0659,R02,1,0.0024,59.36,35.09
O014772,2025-12-11,P0145,C0160,R16,6,0.0014,3065.25,2268.1
O014773,2023-03-05,P0002,C0353,R06,1,0.0786,462.46,301.58
O014774,2024-12-16,P0070,C0861,R20,1,0.149,531.21,487.66
O014775,2025-04-26,P0031,C0467,R04,1,0.0612,812.89,620.11
O014776,2023-10-23,P0041,C0870,R01,1,0.0722,294.96,199.77
O014777,2025-05-12,P0073,C0572,R09,2,0.0965,169.36,121.1
O014778,2023-02-06,P0052,C0272,R01,1,0.013,973.53,570.49
O014779,2025-01-22,P0135,C0489,R16,3,0.0527,1409.5,1162.45
O014780,2025-03-03,P0044,C0822,R14,2,0.0563,1055.03,650.28
O014781,2025-06-04,P0033,C0979,R08,2,0.1178,882.85,677.08
O014782,2025-08-21,P0190,C1113,R04,4,0.0583,1622.43,1100.22
O014783,2023-07-06,P0116,C1111,R13,3,0.1597,1469.45,1405.61
O014784,2024-09-01,P0065,C1002,R15,1,0.0867,452.41,376.96
O014785,2025-02-28,P0181,C0451,R20,6,0.1306,2536.45,2445.4
O014786,2024-09-15,P0179,C0319,R19,1,0.0382,61.36,46.27
O014787,2025-11-22,P0003,C0571,R19,3,0.0903,1020.88,771.54
O014788,2024-04-20,P0064,C0414,R03,2,0.033,1013.18,669.92
O014789,2023-11-24,P0119,C0846,R01,5,0.0714,2810.36,1719.78
O014790,2024-04-19,P0001,C1171,R13,10,0.0555,3304.13,2404.65
O014791,2025-07-20,P0149,C1153,R09,3,0.0595,3586.74,2494.3
O014792,2024-11-15,P0002,C0557,R15,2,0.0432,959.76,590.65
O014793,2024-10-05,P0217,C0557,R15,3,0.0277,304.76,192.0
O014794,2024-07-22,P0081,C1031,R10,2,0.0421,339.43,253.97
O014795,2025-06-14,P0118,C0798,R10,4,0.0892,5753.79,4222.34
O014796,2024-08-17,P0188,C0038,R17,1,0.0319,567.11,469.94
O014797,2024-08-09,P0122,C0266,R12,5,0.0854,166.0,124.94
O014798,2024-12-24,P0131,C0040,R13,2,0.0842,2446.68,1512.03
O014799,2024-11-22,P0211,C0070,R10,3,0.0797,1491.89,989.96
O014800,2023-02-17,P0150,C0200,R20,5,0.0499,347.04,281.41
O014801,2025-06-06,P0090,C0546,R02,1,0.0265,364.85,258.89
O014802,2023-08-13,P0092,C0328,R01,7,0.115,1186.94,793.75
O014803,2025-10-08,P0143,C0712,R11,1,0.0407,1761.3,1113.94
O014804,2025-03-17,P0061,C1062,R14,2,0.091,32.53,25.6
O014805,2024-11-02,P0001,C0110,R15,7,0.0004,2413.53,1681.67
O014806,2025-09-12,P0142,C0173,R16,7,0.1457,286.71,246.1
O014807,2025-02-28,P0146,C0694,R19,2,0.0944,560.41,348.08
O014808,2023-01-06,P0128,C0986,R14,1,0.0984,59.09,40.46
O014809,2025-10-14,P0069,C0775,R17,3,0.0352,341.0,247.19
O014810,2025-10-14,P0008,C0830,R01,4,0.0851,2150.99,1318.29
O014811,2023-05-25,P0043,C1114,R06,7,0.0407,3289.35,2036.47
O014812,2023-03-27,P0122,C0564,R04,1,0.0882,32.63,24.89
O014813,2024-04-24,P0008,C0345,R19,2,0.0562,1115.9,648.23
O014814,2024-06-17,P0139,C0630,R08,5,0.0797,5023.02,4421.93
O014815,2024-09-12,P0041,C0990,R16,5,0.07,1424.06,996.13
O014816,2024-03-21,P0082,C0697,R15,3,0.0471,991.85,691.33
O014817,2025-11-02,P0218,C1159,R08,1,0.1011,230.8,157.21
O014818,2023-04-19,P0076,C0366,R11,3,0.0606,5125.26,3678.99
O014819,2024-11-09,P0089,C0793,R15,5,0.0425,3410.25,2559.03
O014820,2025-12-13,P0174,C0957,R09,1,0.119,11.46,10.78
O014821,2024-03-19,P0015,C0592,R19,1,0.0022,13.17,10.66
O014822,2024-12-12,P0082,C0202,R19,6,0.0487,2040.56,1376.42
O014823,2023-10-09,P0107,C1101,R10,1,0.0344,215.33,135.12
O014824,2023-12-06,P0064,C0200,R20,1,0.0676,473.73,330.87
O014825,2024-05-12,P0217,C0640,R19,4,0.0091,418.35,256.1
O014826,2024-11-01,P0173,C0742,R16,5,0.0616,1665.57,1095.7
O014827,2025-07-25,P0013,C0248,R09,2,0.0882,895.25,709.25
O014828,2024-03-25,P0217,C0385,R01,4,0.0083,431.66,249.74
O014829,2025-12-20,P0045,C0748,R07,3,0.0583,1773.89,1130.38
O014830,2025-12-08,P0041,C0017,R11,1,0.1512,261.17,197.78
O014831,2023-02-22,P0165,C0913,R08,2,0.151,113.96,90.97
O014832,2023-07-17,P0084,C0772,R20,3,0.1143,241.32,188.44
O014833,2025-12-08,P0009,C0899,R02,6,0.0114,3645.85,2288.49
O014834,2024-08-13,P0001,C0967,R13,1,0.0095,344.64,245.01
O014835,2024-07-03,P0155,C0953,R13,1,0.0908,857.34,761.13
O014836,2023-03-04,P0107,C0798,R10,6,0.0445,1204.26,796.32
O014837,2025-06-11,P0104,C0531,R12,8,0.0747,8073.05,6090.18
O014838,2023-07-01,P0063,C0570,R12,1,0.0449,281.9,238.78
O014839,2023-10-25,P0048,C0855,R06,8,0.0517,12737.5,8335.68
O014840,2024-07-27,P0182,C0829,R18,4,0.1383,1292.37,1100.57
O014841,2025-09-10,P0096,C0107,R16,7,0.0672,6763.09,4833.77
O014842,2023-02-11,P0202,C0528,R03,1,0.0398,55.59,47.85
O014843,2025-10-22,P0129,C0897,R11,8,0.035,2357.16,1404.05
O014844,2024-01-09,P0026,C0773,R01,1,0.0161,19.38,12.79
O014845,2024-09-23,P0094,C0064,R20,1,0.0456,739.94,489.98
O014846,2024-11-03,P0191,C0501,R03,6,0.0172,710.65,526.64
O014847,2023-10-15,P0017,C0991,R07,5,0.0334,217.19,139.53
O014848,2024-03-01,P0048,C0878,R15,2,0.0231,3239.76,2043.95
O014849,2025-11-21,P0111,C0134,R12,6,0.0019,4385.0,3237.62
O014850,2023-02-21,P0068,C1146,R10,6,0.0597,7684.77,5659.97
O014851,2025-02-13,P0135,C0240,R13,1,0.0482,498.96,395.8
O014852,2023-11-25,P0195,C0896,R13,1,0.0554,1081.12,627.84
O014853,2024-03-19,P0156,C1022,R02,3,0.0907,4121.45,2578.76
O014854,2024-07-08,P0081,C0716,R16,1,0.162,155.47,129.68
O014855,2025-12-17,P0181,C0113,R12,3,0.1106,1354.53,1235.47
O014856,2023-04-13,P0004,C0176,R10,2,0.0334,203.72,136.31
O014857,2023-11-20,P0166,C0233,R01,3,0.0852,241.21,205.6
O014858,2024-08-18,P0012,C0109,R10,7,0.0346,251.86,175.97
O014859,2023-06-22,P0041,C0029,R11,4,0.0401,1174.25,784.75
O014860,2024-07-05,P0075,C0021,R11,2,0.1159,496.35,408.54
O014861,2025-06-01,P0030,C0568,R05,7,0.0386,2429.58,2051.46
O014862,2023-11-11,P0195,C0592,R19,2,0.0955,1978.97,1312.8
O014863,2025-11-03,P0141,C0424,R12,2,0.0997,1473.61,1015.26
O014864,2023-06-14,P0020,C0326,R05,8,0.0255,324.64,215.76
O014865,2025-10-11,P0157,C0186,R09,1,0.02,1288.4,882.07
O014866,2025-08-19,P0044,C0204,R14,3,0.1581,1368.99,994.19
O014867,2025-10-19,P0164,C0549,R11,7,0.052,3370.4,2633.02
O014868,2025-01-28,P0213,C0311,R14,7,0.1698,1503.37,1403.27
O014869,2025-05-01,P0014,C0641,R14,1,0.0749,42.91,31.75
O014870,2023-05-14,P0091,C1159,R08,5,0.1001,222.41,191.87
O014871,2023-09-23,P0140,C1173,R08,2,0.0346,2684.64,1751.82
O014872,2023-04-08,P0192,C0267,R09,5,0.0823,172.88,129.27
O014873,2024-08-25,P0145,C0556,R11,1,0.0284,486.26,368.49
O014874,2024-12-19,P0085,C0634,R08,1,0.1796,146.65,120.14
O014875,2024-01-14,P0011,C0343,R13,1,0.092,99.96,82.78
O014876,2025-07-04,P0115,C1178,R04,3,0.0585,3174.97,2500.66
O014877,2024-03-16,P0098,C0250,R01,8,0.0286,431.96,274.75
O014878,2023-08-01,P0209,C0163,R09,5,0.0966,977.45,671.27
O014879,2023-04-09,P0111,C0162,R14,1,0.0784,679.42,546.28
O014880,2025-12-11,P0211,C0291,R17,1,0.0311,502.11,341.26
O014881,2024-05-03,P0124,C0010,R02,6,0.0692,697.95,461.21
O014882,2024-12-02,P0037,C0709,R10,4,0.0787,466.62,299.5
O014883,2023-01-25,P0019,C1125,R17,3,0.0917,2199.09,1411.88
O014884,2025-11-14,P0149,C0872,R05,1,0.0209,1225.26,829.84
O014885,2023-04-03,P0042,C0909,R08,1,0.0528,1026.65,910.16
O014886,2024-04-10,P0094,C1024,R17,3,0.0564,2166.33,1445.41
O014887,2023-12-17,P0152,C0680,R19,6,0.1151,316.77,235.58
O014888,2023-05-26,P0033,C0794,R17,3,0.0456,1420.47,1060.71
O014889,2025-08-13,P0026,C0943,R19,2,0.0118,40.06,26.21
O014890,2024-10-05,P0006,C0034,R12,7,0.002,1854.23,1120.85
O014891,2025-06-14,P0071,C0350,R04,1,0.091,62.99,56.52
O014892,2023-02-20,P0112,C0260,R12,1,0.0179,404.6,273.85
O014893,2025-12-04,P0089,C0704,R04,1,0.0135,714.88,500.59
O014894,2024-09-18,P0021,C0658,R13,1,0.0878,463.4,389.49
O014895,2025-12-10,P0124,C0213,R16,2,0.0578,226.67,154.07
O014896,2023-10-28,P0207,C0149,R17,2,0.1133,185.16,125.3
O014897,2024-11-13,P0051,C1012,R16,1,0.1377,317.4,276.87
